id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,Group,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
13522948,Manhattan,40.77936,-73.97874,Entire home/apt,167,30,1,0.04,87,342,2,0,0,1,0,0,1,0,0
13523692,Manhattan,40.718270000000004,-73.98983,Entire home/apt,180,4,13,0.35,1,0,5,0,0,1,0,0,1,0,0
13525308,Brooklyn,40.64277,-73.9744,Entire home/apt,95,2,11,0.3,1,0,5,0,1,0,0,0,1,0,0
13525760,Brooklyn,40.68285,-73.91484,Private room,85,14,32,0.92,4,115,1,0,1,0,0,0,0,1,0
13526348,Manhattan,40.81635,-73.94467,Entire home/apt,115,4,119,3.21,4,45,5,0,0,1,0,0,1,0,0
13526398,Manhattan,40.760709999999996,-73.96469,Entire home/apt,150,30,8,0.36,12,267,2,0,0,1,0,0,1,0,0
13526483,Brooklyn,40.646840000000005,-73.96068000000001,Entire home/apt,80,5,3,0.08,1,0,5,0,1,0,0,0,1,0,0
13527740,Brooklyn,40.7186,-73.95427,Entire home/apt,325,5,2,0.07,1,0,5,0,1,0,0,0,1,0,0
13528101,Manhattan,40.77512,-73.95254,Private room,99,6,35,1.06,1,59,1,0,0,1,0,0,0,1,0
13528649,Manhattan,40.79415,-73.97323,Private room,90,5,3,0.08,1,66,1,0,0,1,0,0,0,1,0
13529037,Manhattan,40.81589,-73.94648000000001,Entire home/apt,110,4,125,3.37,4,44,3,0,0,1,0,0,1,0,0
13529652,Staten Island,40.635979999999996,-74.07943,Entire home/apt,105,2,132,3.55,1,318,2,0,0,0,0,1,1,0,0
13530588,Brooklyn,40.63292,-73.94569,Private room,80,2,7,0.21,8,189,1,0,1,0,0,0,0,1,0
13530958,Brooklyn,40.68796,-73.99229,Entire home/apt,120,1,2,0.05,1,0,5,0,1,0,0,0,1,0,0
13531132,Brooklyn,40.63337,-73.94578,Private room,525,1,36,0.99,8,189,2,0,1,0,0,0,0,1,0
13531199,Manhattan,40.78853,-73.9751,Entire home/apt,150,4,5,0.23,1,157,5,0,0,1,0,0,1,0,0
13531852,Brooklyn,40.63345,-73.94536,Private room,90,1,4,0.11,8,189,1,0,1,0,0,0,0,1,0
13532128,Brooklyn,40.68501,-73.95904,Entire home/apt,130,2,6,0.18,1,0,5,0,1,0,0,0,1,0,0
13532253,Brooklyn,40.67275,-73.95169,Entire home/apt,155,3,19,0.53,1,0,5,0,1,0,0,0,1,0,0
13532333,Manhattan,40.72424,-73.9906,Private room,90,2,8,0.22,4,0,1,0,0,1,0,0,0,1,0
13532366,Manhattan,40.769859999999994,-73.98673000000001,Private room,90,1,1,0.03,1,0,1,0,0,1,0,0,0,1,0
13532647,Manhattan,40.7605,-73.99455,Entire home/apt,199,3,110,3.02,1,246,2,0,0,1,0,0,1,0,0
13532669,Manhattan,40.81005,-73.9599,Shared room,70,3,1,0.04,2,0,1,0,0,1,0,0,0,0,1
13532718,Manhattan,40.82588,-73.9388,Private room,36,4,2,0.06,1,0,1,0,0,1,0,0,0,1,0
13532767,Manhattan,40.714290000000005,-73.98755,Private room,59,2,14,0.38,1,0,1,0,0,1,0,0,0,1,0
13532789,Manhattan,40.72746,-73.97610999999999,Entire home/apt,185,2,32,0.92,1,26,5,0,0,1,0,0,1,0,0
13532901,Brooklyn,40.63736,-73.95669000000001,Entire home/apt,75,30,46,1.25,1,89,5,0,1,0,0,0,1,0,0
13533366,Brooklyn,40.69849,-73.923,Private room,75,2,170,4.58,1,37,3,0,1,0,0,0,0,1,0
13536155,Queens,40.75293,-73.93757,Private room,74,1,210,5.66,1,33,3,0,0,0,1,0,0,1,0
13540233,Manhattan,40.72871,-74.00149,Entire home/apt,161,1,27,0.74,1,0,5,0,0,1,0,0,1,0,0
13540817,Manhattan,40.7588,-73.96611,Entire home/apt,260,30,1,0.07,87,341,2,0,0,1,0,0,1,0,0
13542287,Brooklyn,40.7042,-73.94193,Private room,60,1,3,0.08,1,0,1,0,1,0,0,0,0,1,0
13542521,Manhattan,40.76806,-73.98671999999999,Private room,100,2,1,0.03,1,0,1,0,0,1,0,0,0,1,0
13543160,Brooklyn,40.69068,-73.95465,Entire home/apt,175,3,6,0.17,1,0,5,0,1,0,0,0,1,0,0
13543171,Brooklyn,40.70707,-73.9528,Entire home/apt,250,1,9,0.27,2,254,2,0,1,0,0,0,1,0,0
13544120,Manhattan,40.75683,-73.9659,Entire home/apt,95,30,5,0.23,52,342,2,0,0,1,0,0,1,0,0
13544302,Manhattan,40.74564,-73.98174,Entire home/apt,250,30,1,0.04,31,215,2,0,0,1,0,0,1,0,0
13544874,Brooklyn,40.7154,-73.95469,Private room,76,2,7,0.21,1,0,1,0,1,0,0,0,0,1,0
13544987,Manhattan,40.74686,-73.97981,Entire home/apt,200,3,1,0.03,1,0,5,0,0,1,0,0,1,0,0
13545453,Manhattan,40.76294,-73.98574,Entire home/apt,199,30,1,0.09,87,329,2,0,0,1,0,0,1,0,0
13545656,Manhattan,40.8114,-73.94014,Entire home/apt,140,2,34,0.93,1,0,5,0,0,1,0,0,1,0,0
13545733,Manhattan,40.86182,-73.93088,Private room,57,14,4,0.11,1,0,1,0,0,1,0,0,0,1,0
13546425,Brooklyn,40.6829,-73.93935,Private room,60,2,2,0.05,1,0,1,0,1,0,0,0,0,1,0
13547426,Brooklyn,40.616,-74.02973,Entire home/apt,80,3,6,0.17,1,0,5,0,1,0,0,0,1,0,0
13548278,Queens,40.746,-73.91503,Entire home/apt,125,1,2,0.06,1,0,5,0,0,0,1,0,1,0,0
13548332,Manhattan,40.785309999999996,-73.95683000000001,Entire home/apt,150,30,2,0.07,91,319,2,0,0,1,0,0,1,0,0
13548357,Brooklyn,40.62978,-73.96207,Entire home/apt,70,6,70,2.12,1,3,5,0,1,0,0,0,1,0,0
13548515,Manhattan,40.7746,-73.95546,Entire home/apt,125,30,7,0.32,5,325,2,0,0,1,0,0,1,0,0
13548885,Brooklyn,40.69467,-73.93594,Private room,56,7,1,0.03,1,0,1,0,1,0,0,0,0,1,0
13549391,Brooklyn,40.66525,-73.99524,Entire home/apt,170,2,88,2.67,1,65,5,0,1,0,0,0,1,0,0
13549494,Manhattan,40.761720000000004,-73.96538000000001,Entire home/apt,179,3,24,0.65,1,3,5,0,0,1,0,0,1,0,0
13549611,Brooklyn,40.68144,-73.89416,Entire home/apt,75,5,2,0.06,1,0,5,0,1,0,0,0,1,0,0
13549713,Manhattan,40.78435,-73.97579,Entire home/apt,295,30,2,0.06,6,0,5,0,0,1,0,0,1,0,0
13549750,Brooklyn,40.699040000000004,-73.98496,Entire home/apt,150,1,6,0.16,1,0,5,0,1,0,0,0,1,0,0
13550120,Queens,40.68993,-73.80334,Entire home/apt,174,1,67,1.81,2,340,2,0,0,0,1,0,1,0,0
13550201,Manhattan,40.814409999999995,-73.9589,Private room,67,6,22,0.59,3,90,1,0,0,1,0,0,0,1,0
13554710,Brooklyn,40.65034,-73.96342,Private room,62,1,167,4.52,2,48,3,0,1,0,0,0,0,1,0
13556488,Queens,40.58928,-73.79531,Private room,150,1,2,0.05,1,0,1,0,0,0,1,0,0,1,0
13556607,Brooklyn,40.680170000000004,-73.89031,Private room,115,3,3,0.09,1,82,1,0,1,0,0,0,0,1,0
13558030,Queens,40.750609999999995,-73.87576,Private room,40,2,66,1.82,4,293,2,0,0,0,1,0,0,1,0
13558555,Manhattan,40.7706,-73.95725,Entire home/apt,149,30,2,0.08,87,339,2,0,0,1,0,0,1,0,0
13559208,Manhattan,40.78243,-73.97657,Entire home/apt,125,1,180,4.88,3,125,3,0,0,1,0,0,1,0,0
13559570,Manhattan,40.81558,-73.95846999999999,Private room,73,6,11,0.31,3,90,1,0,0,1,0,0,0,1,0
13560118,Manhattan,40.76712,-73.98789000000001,Entire home/apt,200,4,7,0.22,1,3,5,0,0,1,0,0,1,0,0
13561961,Brooklyn,40.68838,-73.9519,Private room,34,2,1,0.03,1,0,1,0,1,0,0,0,0,1,0
13563835,Brooklyn,40.71072,-73.96131,Private room,89,2,150,4.1,2,64,3,0,1,0,0,0,0,1,0
13563973,Brooklyn,40.65074,-73.96072,Entire home/apt,115,3,4,0.11,1,0,5,0,1,0,0,0,1,0,0
13564134,Manhattan,40.81497,-73.94781,Entire home/apt,200,3,50,1.42,1,268,2,0,0,1,0,0,1,0,0
13564490,Manhattan,40.86076,-73.92781,Entire home/apt,100,4,41,1.11,2,100,5,0,0,1,0,0,1,0,0
13565060,Brooklyn,40.707440000000005,-73.94485,Private room,58,2,1,0.03,1,0,1,0,1,0,0,0,0,1,0
13565111,Manhattan,40.82172,-73.94791,Private room,81,1,19,0.52,1,0,1,0,0,1,0,0,0,1,0
13567393,Manhattan,40.77567,-73.9786,Private room,95,21,2,0.05,1,281,2,0,0,1,0,0,0,1,0
13569664,Brooklyn,40.62189,-73.96171,Private room,38,2,157,4.27,1,67,3,0,1,0,0,0,0,1,0
13569725,Manhattan,40.716609999999996,-73.99144,Entire home/apt,150,3,7,0.19,1,11,5,0,0,1,0,0,1,0,0
13571116,Manhattan,40.820040000000006,-73.95063,Private room,40,2,3,0.1,1,0,1,0,0,1,0,0,0,1,0
13572291,Manhattan,40.72605,-73.98705,Entire home/apt,99,17,11,0.3,1,0,5,0,0,1,0,0,1,0,0
13572767,Brooklyn,40.71758,-73.95015,Entire home/apt,250,1,1,0.03,1,0,5,0,1,0,0,0,1,0,0
13573101,Manhattan,40.7153,-73.99938,Private room,69,1,1,0.03,2,0,1,0,0,1,0,0,0,1,0
13573103,Brooklyn,40.69092,-73.91546,Private room,35,1,1,0.03,1,0,1,0,1,0,0,0,0,1,0
13573310,Brooklyn,40.70559,-73.93552,Private room,65,1,3,0.08,1,0,1,0,1,0,0,0,0,1,0
13573790,Brooklyn,40.71578,-73.95879000000001,Entire home/apt,150,2,5,0.14,1,0,5,0,1,0,0,0,1,0,0
13573828,Brooklyn,40.674690000000005,-73.94062,Entire home/apt,270,5,9,0.25,1,0,5,0,1,0,0,0,1,0,0
13574105,Brooklyn,40.69127,-73.95085,Entire home/apt,150,3,40,1.08,1,327,2,0,1,0,0,0,1,0,0
13575747,Queens,40.766259999999996,-73.91835,Entire home/apt,119,2,19,0.52,1,0,5,0,0,0,1,0,1,0,0
13576581,Manhattan,40.80573,-73.94994,Entire home/apt,129,1,160,4.31,3,246,3,0,0,1,0,0,1,0,0
13577207,Brooklyn,40.68343,-73.94394,Entire home/apt,175,2,103,2.9,2,144,3,0,1,0,0,0,1,0,0
13577416,Brooklyn,40.65562,-74.00295,Private room,40,2,3,0.08,1,0,1,0,1,0,0,0,0,1,0
13578125,Brooklyn,40.72429,-73.94534,Entire home/apt,125,3,1,0.03,1,0,5,0,1,0,0,0,1,0,0
13578431,Queens,40.73928,-73.87755,Entire home/apt,101,5,93,2.52,2,7,5,0,0,0,1,0,1,0,0
13578642,Manhattan,40.77989,-73.94763,Private room,49,19,6,0.17,10,285,2,0,0,1,0,0,0,1,0
13578708,Manhattan,40.7751,-73.98148,Entire home/apt,300,2,15,0.41,2,3,5,0,0,1,0,0,1,0,0
13580148,Brooklyn,40.682320000000004,-73.94400999999999,Private room,75,2,1,1.0,3,125,1,0,1,0,0,0,0,1,0
13582811,Brooklyn,40.68015,-73.90504,Entire home/apt,85,1,182,5.85,1,62,3,0,1,0,0,0,1,0,0
13583633,Brooklyn,40.71307,-73.95084,Entire home/apt,185,1,49,1.34,1,50,5,0,1,0,0,0,1,0,0
13584582,Manhattan,40.75666,-73.99444,Entire home/apt,185,2,174,4.88,1,65,3,0,0,1,0,0,1,0,0
13585495,Manhattan,40.71955,-73.99707,Private room,110,2,1,0.03,1,0,1,0,0,1,0,0,0,1,0
13585835,Brooklyn,40.70648,-73.92997,Private room,65,4,47,1.28,2,249,2,0,1,0,0,0,0,1,0
13585905,Manhattan,40.76122,-73.98292,Entire home/apt,185,30,4,0.21,1,292,2,0,0,1,0,0,1,0,0
13586284,Brooklyn,40.68541,-73.92392,Entire home/apt,195,3,4,0.11,1,0,5,0,1,0,0,0,1,0,0
13586426,Manhattan,40.80056,-73.96035,Private room,85,2,26,0.71,1,16,1,0,0,1,0,0,0,1,0
13586614,Manhattan,40.725390000000004,-73.97963,Entire home/apt,295,2,48,1.33,1,0,5,0,0,1,0,0,1,0,0
13587161,Brooklyn,40.69123,-73.93599,Private room,120,2,21,0.59,1,0,1,0,1,0,0,0,0,1,0
13587436,Brooklyn,40.6789,-73.96242,Entire home/apt,189,4,15,0.41,1,15,5,0,1,0,0,0,1,0,0
13589110,Manhattan,40.721540000000005,-73.99577,Entire home/apt,123,2,33,0.9,1,1,5,0,0,1,0,0,1,0,0
13589297,Manhattan,40.79394,-73.97665,Private room,89,3,1,0.03,1,0,1,0,0,1,0,0,0,1,0
13589415,Manhattan,40.78706,-73.94798,Entire home/apt,140,1,6,0.18,1,0,5,0,0,1,0,0,1,0,0
13589669,Brooklyn,40.6638,-73.89307,Entire home/apt,85,1,106,2.87,2,337,2,0,1,0,0,0,1,0,0
13590002,Manhattan,40.80038,-73.94601999999999,Entire home/apt,169,3,7,3.28,1,242,3,0,0,1,0,0,1,0,0
13590391,Manhattan,40.79671,-73.9712,Entire home/apt,145,3,4,0.11,1,0,5,0,0,1,0,0,1,0,0
13591017,Brooklyn,40.717,-73.96183,Entire home/apt,145,1,61,1.74,1,11,5,0,1,0,0,0,1,0,0
13591611,Manhattan,40.72552,-73.97879,Entire home/apt,165,2,13,0.35,1,0,5,0,0,1,0,0,1,0,0
13596286,Brooklyn,40.66282,-73.98714,Private room,99,7,10,0.28,4,36,1,0,1,0,0,0,0,1,0
13597896,Brooklyn,40.6271,-73.97182,Private room,40,3,3,0.09,1,0,1,0,1,0,0,0,0,1,0
13599973,Manhattan,40.72948,-73.99986,Private room,115,3,20,0.59,2,15,1,0,0,1,0,0,0,1,0
13600398,Brooklyn,40.701240000000006,-73.93125,Entire home/apt,157,2,4,0.12,2,0,5,0,1,0,0,0,1,0,0
13601777,Brooklyn,40.68786,-73.95688,Entire home/apt,1000,1,10,0.28,3,365,2,0,1,0,0,0,1,0,0
13603093,Brooklyn,40.64809,-73.9677,Private room,72,1,25,0.68,1,333,2,0,1,0,0,0,0,1,0
13603364,Queens,40.76376,-73.91438000000001,Private room,40,2,50,1.63,2,179,1,0,0,0,1,0,0,1,0
13604485,Brooklyn,40.6878,-73.95493,Entire home/apt,90,3,82,2.22,1,4,5,0,1,0,0,0,1,0,0
13604794,Manhattan,40.80372,-73.95036,Private room,65,3,2,0.18,1,0,1,0,0,1,0,0,0,1,0
13605171,Manhattan,40.786970000000004,-73.97351,Private room,79,2,6,0.16,1,0,1,0,0,1,0,0,0,1,0
13605192,Brooklyn,40.64145,-73.9433,Entire home/apt,350,2,34,1.0,1,344,2,0,1,0,0,0,1,0,0
13606307,Brooklyn,40.66375,-73.92974,Entire home/apt,71,6,46,1.25,1,69,5,0,1,0,0,0,1,0,0
13606337,Manhattan,40.80325,-73.96433,Private room,50,10,1,0.03,1,0,1,0,0,1,0,0,0,1,0
13606847,Manhattan,40.750040000000006,-73.97089,Entire home/apt,115,30,5,0.14,10,289,2,0,0,1,0,0,1,0,0
13613052,Manhattan,40.74366,-74.0005,Private room,70,1,2,0.06,1,0,1,0,0,1,0,0,0,1,0
13613450,Manhattan,40.72737,-73.97789,Entire home/apt,110,3,6,0.17,1,34,5,0,0,1,0,0,1,0,0
13613919,Brooklyn,40.68354,-74.00139,Entire home/apt,140,1,4,0.17,1,0,5,0,1,0,0,0,1,0,0
13614714,Manhattan,40.83077,-73.94847,Entire home/apt,89,2,8,0.34,1,5,5,0,0,1,0,0,1,0,0
13614923,Manhattan,40.7205,-73.9986,Entire home/apt,259,2,3,0.08,1,0,5,0,0,1,0,0,1,0,0
13615270,Manhattan,40.76885,-73.96472,Entire home/apt,160,2,48,1.3,1,40,5,0,0,1,0,0,1,0,0
13615840,Manhattan,40.76873,-73.95464,Entire home/apt,113,7,1,0.03,1,0,5,0,0,1,0,0,1,0,0
13616940,Manhattan,40.8018,-73.95166,Entire home/apt,125,3,26,0.7,1,67,5,0,0,1,0,0,1,0,0
13617449,Manhattan,40.81005,-73.9572,Entire home/apt,105,5,2,0.06,1,0,5,0,0,1,0,0,1,0,0
13618453,Brooklyn,40.67667,-73.94826,Private room,125,1,47,1.36,2,151,1,0,1,0,0,0,0,1,0
13619385,Manhattan,40.73273,-74.00704,Entire home/apt,275,3,12,0.33,1,12,5,0,0,1,0,0,1,0,0
13620412,Brooklyn,40.68499,-73.94433000000001,Private room,65,3,124,3.45,1,199,3,0,1,0,0,0,0,1,0
13620503,Manhattan,40.72263,-74.00424,Entire home/apt,400,3,2,0.06,1,0,5,0,0,1,0,0,1,0,0
13621211,Manhattan,40.74136,-73.98006,Entire home/apt,159,30,5,0.14,91,312,2,0,0,1,0,0,1,0,0
13622049,Manhattan,40.7758,-73.95472,Entire home/apt,200,5,11,0.3,2,0,5,0,0,1,0,0,1,0,0
13622056,Manhattan,40.71617,-74.01468,Private room,225,1,1,0.03,1,0,1,0,0,1,0,0,0,1,0
13622454,Manhattan,40.767109999999995,-73.96177,Entire home/apt,199,1,3,0.09,1,0,5,0,0,1,0,0,1,0,0
13622647,Manhattan,40.77775,-73.95361,Shared room,75,1,6,0.16,2,0,1,0,0,1,0,0,0,0,1
13622777,Brooklyn,40.68188,-73.91507,Private room,44,1,1,0.03,1,0,1,0,1,0,0,0,0,1,0
13623182,Brooklyn,40.71673,-73.94832,Private room,100,5,1,0.03,1,0,1,0,1,0,0,0,0,1,0
13623187,Brooklyn,40.72012,-73.95675,Entire home/apt,130,28,20,0.59,1,80,5,0,1,0,0,0,1,0,0
13623256,Manhattan,40.70994,-74.00706,Entire home/apt,408,2,3,0.85,2,106,5,0,0,1,0,0,1,0,0
13623275,Brooklyn,40.7354,-73.95706,Entire home/apt,120,3,4,0.12,1,0,5,0,1,0,0,0,1,0,0
13623618,Queens,40.75353,-73.9289,Private room,80,2,16,0.49,1,0,1,0,0,0,1,0,0,1,0
13623671,Brooklyn,40.70347,-73.92764,Private room,60,2,1,0.03,1,0,1,0,1,0,0,0,0,1,0
13623747,Queens,40.76764,-73.9279,Entire home/apt,125,25,5,0.14,1,0,5,0,0,0,1,0,1,0,0
13623880,Manhattan,40.76395,-73.9884,Entire home/apt,200,2,25,0.68,1,0,5,0,0,1,0,0,1,0,0
13623891,Manhattan,40.7441,-73.98834000000001,Entire home/apt,199,2,106,2.96,1,250,2,0,0,1,0,0,1,0,0
13623987,Manhattan,40.773740000000004,-73.95684,Entire home/apt,265,2,6,0.18,1,364,2,0,0,1,0,0,1,0,0
13624795,Manhattan,40.734840000000005,-74.00364,Entire home/apt,700,2,18,0.5,2,0,5,0,0,1,0,0,1,0,0
13624873,Manhattan,40.72544,-73.9899,Private room,80,2,31,0.94,1,28,1,0,0,1,0,0,0,1,0
13625381,Brooklyn,40.7035,-73.92912,Private room,35,3,1,0.05,1,0,1,0,1,0,0,0,0,1,0
13625610,Manhattan,40.71844,-73.9858,Entire home/apt,135,2,104,2.81,1,76,5,0,0,1,0,0,1,0,0
13627991,Manhattan,40.72392,-73.98719,Private room,70,3,2,0.09,1,0,1,0,0,1,0,0,0,1,0
13632649,Brooklyn,40.7041,-73.98089,Entire home/apt,135,6,1,0.03,1,0,5,0,1,0,0,0,1,0,0
13632841,Manhattan,40.73055,-73.99146,Entire home/apt,128,3,3,0.08,1,0,5,0,0,1,0,0,1,0,0
13633299,Brooklyn,40.652570000000004,-73.96259,Private room,60,2,44,1.33,1,1,1,0,1,0,0,0,0,1,0
13633400,Brooklyn,40.68882,-73.98911,Entire home/apt,170,5,2,0.06,1,0,5,0,1,0,0,0,1,0,0
13633468,Manhattan,40.72248,-73.98316,Private room,85,3,4,0.11,1,0,1,0,0,1,0,0,0,1,0
13634292,Queens,40.738459999999996,-73.92273,Private room,60,4,6,0.17,1,0,1,0,0,0,1,0,0,1,0
13634685,Manhattan,40.79229,-73.97308000000001,Entire home/apt,349,3,29,0.79,1,0,5,0,0,1,0,0,1,0,0
13638026,Brooklyn,40.71911,-73.95828,Entire home/apt,200,2,3,0.08,1,0,5,0,1,0,0,0,1,0,0
13638122,Manhattan,40.72875,-74.00169,Private room,110,4,1,0.03,2,0,1,0,0,1,0,0,0,1,0
13639075,Manhattan,40.74122,-73.99963000000001,Entire home/apt,325,2,47,1.3,1,0,5,0,0,1,0,0,1,0,0
13640120,Brooklyn,40.6638,-73.97935,Entire home/apt,180,5,2,0.07,1,0,5,0,1,0,0,0,1,0,0
13640690,Manhattan,40.767509999999994,-73.98483,Entire home/apt,134,1,24,0.65,1,0,5,0,0,1,0,0,1,0,0
13640966,Manhattan,40.81044,-73.94915999999999,Entire home/apt,150,3,13,0.37,1,207,2,0,0,1,0,0,1,0,0
13642019,Brooklyn,40.73005,-73.95806999999999,Entire home/apt,200,2,58,1.71,1,257,2,0,1,0,0,0,1,0,0
13642073,Brooklyn,40.69119,-73.9601,Entire home/apt,110,4,7,0.2,1,0,5,0,1,0,0,0,1,0,0
13642568,Brooklyn,40.71666,-73.95447,Entire home/apt,105,5,11,0.3,1,0,5,0,1,0,0,0,1,0,0
13649713,Manhattan,40.79759,-73.96544,Entire home/apt,165,1,3,0.08,1,0,5,0,0,1,0,0,1,0,0
13649833,Manhattan,40.8085,-73.94113,Private room,75,14,4,0.11,2,184,1,0,0,1,0,0,0,1,0
13650177,Brooklyn,40.68006,-73.94115,Entire home/apt,104,5,115,3.13,1,182,3,0,1,0,0,0,1,0,0
13650422,Manhattan,40.70884,-74.00754,Entire home/apt,130,2,15,0.42,1,0,5,0,0,1,0,0,1,0,0
13651173,Manhattan,40.72383,-73.9839,Private room,130,1,4,0.11,1,0,1,0,0,1,0,0,0,1,0
13651250,Manhattan,40.73536,-73.98433,Entire home/apt,145,7,7,0.23,1,0,5,0,0,1,0,0,1,0,0
13651334,Manhattan,40.82633,-73.94459,Private room,60,1,1,0.03,1,157,1,0,0,1,0,0,0,1,0
13652851,Queens,40.69061,-73.73917,Private room,40,5,1,0.03,1,179,1,0,0,0,1,0,0,1,0
13653343,Manhattan,40.80767,-73.93913,Entire home/apt,99,2,7,0.2,1,0,5,0,0,1,0,0,1,0,0
13653677,Queens,40.73359,-73.89227,Private room,70,14,35,1.58,3,215,2,0,0,0,1,0,0,1,0
13654166,Brooklyn,40.59535,-73.98946,Entire home/apt,109,4,80,2.53,2,107,5,0,1,0,0,0,1,0,0
13654347,Manhattan,40.797740000000005,-73.97274,Entire home/apt,250,3,5,0.15,1,23,5,0,0,1,0,0,1,0,0
13654429,Manhattan,40.82438,-73.9502,Entire home/apt,129,4,4,0.11,1,0,5,0,0,1,0,0,1,0,0
13654760,Manhattan,40.71967,-73.98506,Entire home/apt,150,3,47,1.33,1,39,5,0,0,1,0,0,1,0,0
13655779,Manhattan,40.72857,-73.9854,Entire home/apt,198,3,5,0.22,1,0,5,0,0,1,0,0,1,0,0
13656529,Brooklyn,40.68936,-73.90814,Private room,55,1,5,0.14,1,89,1,0,1,0,0,0,0,1,0
13656752,Manhattan,40.80927,-73.9427,Private room,61,1,4,0.11,1,0,1,0,0,1,0,0,0,1,0
13656902,Queens,40.76923,-73.91835,Entire home/apt,90,1,2,0.05,1,0,5,0,0,0,1,0,1,0,0
13657030,Manhattan,40.80131,-73.9579,Private room,45,7,2,0.06,1,0,1,0,0,1,0,0,0,1,0
13657292,Queens,40.59421,-73.80043,Entire home/apt,200,2,35,0.95,1,4,5,0,0,0,1,0,1,0,0
13657515,Brooklyn,40.67477,-73.95313,Private room,60,2,1,0.07,1,0,1,0,1,0,0,0,0,1,0
13658407,Brooklyn,40.71503,-73.94733000000001,Entire home/apt,125,3,2,0.08,1,0,5,0,1,0,0,0,1,0,0
13659004,Brooklyn,40.68392,-73.90654,Private room,35,6,2,0.06,1,0,1,0,1,0,0,0,0,1,0
13659055,Queens,40.757259999999995,-73.93555,Private room,40,1,113,3.17,2,57,1,0,0,0,1,0,0,1,0
13659914,Brooklyn,40.64999,-73.97306999999999,Entire home/apt,100,30,2,0.06,1,222,2,0,1,0,0,0,1,0,0
13659949,Brooklyn,40.685520000000004,-73.9609,Entire home/apt,259,6,4,0.11,1,7,5,0,1,0,0,0,1,0,0
13659997,Manhattan,40.73786,-73.98678000000001,Entire home/apt,129,90,6,0.25,1,0,5,0,0,1,0,0,1,0,0
13660249,Brooklyn,40.64569,-74.00784,Entire home/apt,89,10,3,0.09,1,1,5,0,1,0,0,0,1,0,0
13662078,Brooklyn,40.70845,-73.95397,Entire home/apt,135,7,9,0.25,1,7,5,0,1,0,0,0,1,0,0
13662692,Manhattan,40.77778,-73.97795,Entire home/apt,200,4,1,0.03,1,0,5,0,0,1,0,0,1,0,0
13666116,Manhattan,40.80442,-73.96361999999999,Private room,90,2,8,0.22,1,0,1,0,0,1,0,0,0,1,0
13666641,Brooklyn,40.666579999999996,-73.98116999999999,Entire home/apt,200,3,1,0.03,1,3,5,0,1,0,0,0,1,0,0
13667633,Brooklyn,40.73516,-73.95532,Entire home/apt,150,2,68,1.93,1,100,5,0,1,0,0,0,1,0,0
13667739,Manhattan,40.7224,-73.99604000000001,Entire home/apt,110,1,2,0.05,2,0,5,0,0,1,0,0,1,0,0
13667835,Manhattan,40.78137,-73.95176,Entire home/apt,150,2,1,0.03,1,0,5,0,0,1,0,0,1,0,0
13668127,Manhattan,40.72948,-74.00153,Private room,115,2,4,0.11,1,0,1,0,0,1,0,0,0,1,0
13668468,Brooklyn,40.65668,-73.95969000000001,Private room,42,1,8,0.22,2,0,1,0,1,0,0,0,0,1,0
13668573,Brooklyn,40.70922,-73.94722,Private room,75,2,1,0.03,1,0,1,0,1,0,0,0,0,1,0
13668833,Manhattan,40.77597,-73.98038000000001,Entire home/apt,189,2,72,1.95,1,27,5,0,0,1,0,0,1,0,0
13668941,Manhattan,40.82022,-73.95358,Entire home/apt,125,1,7,0.19,1,0,5,0,0,1,0,0,1,0,0
13669064,Manhattan,40.73969,-73.98445,Entire home/apt,175,30,5,0.14,39,283,2,0,0,1,0,0,1,0,0
13669161,Manhattan,40.71881,-73.98881999999999,Private room,99,2,48,1.3,1,0,1,0,0,1,0,0,0,1,0
13669391,Bronx,40.899840000000005,-73.86901999999999,Entire home/apt,85,2,43,1.19,1,299,2,1,0,0,0,0,1,0,0
13669423,Manhattan,40.74023,-73.98443,Entire home/apt,185,30,9,0.29,39,346,2,0,0,1,0,0,1,0,0
13669613,Manhattan,40.73172,-73.9846,Entire home/apt,177,1,2,0.05,1,0,5,0,0,1,0,0,1,0,0
13669942,Brooklyn,40.6748,-74.00024,Private room,100,2,25,0.68,1,0,1,0,1,0,0,0,0,1,0
13670094,Manhattan,40.79878,-73.94495,Entire home/apt,102,4,15,0.42,1,0,5,0,0,1,0,0,1,0,0
13670109,Manhattan,40.72735,-73.98739,Entire home/apt,120,3,4,0.11,1,0,5,0,0,1,0,0,1,0,0
13670376,Manhattan,40.74327,-73.97202,Entire home/apt,155,5,2,0.05,1,0,5,0,0,1,0,0,1,0,0
13671558,Manhattan,40.80549,-73.95595,Private room,67,2,36,0.98,1,0,1,0,0,1,0,0,0,1,0
13671936,Brooklyn,40.70704,-73.93763,Private room,50,2,1,0.04,1,0,1,0,1,0,0,0,0,1,0
13673242,Staten Island,40.63245,-74.17065,Entire home/apt,100,3,21,0.57,1,88,5,0,0,0,0,1,1,0,0
13673459,Manhattan,40.797579999999996,-73.94518000000001,Entire home/apt,125,6,2,0.06,1,0,5,0,0,1,0,0,1,0,0
